                Normalen_330_H,tijdvak,   1991,   2020
                   metric,    jan,    feb,    mar,    apr,    may,    jun,    jul,    aug,    sep,    okt,    nov,    dec, winter,  lente,  zomer, herfst,   jaar
             TG_gemiddeld,    4.4,    4.5,    6.8,    9.8,   13.1,   15.7,   18.0,   18.3,   15.8,   12.0,    8.2,    5.2,    4.7,    9.9,   17.3,   12.0,   11.0
                   TG_min,   -2.2,   -0.8,    2.5,    5.4,    8.6,   11.9,   14.8,   15.0,   12.2,    7.0,    2.7,   -1.0,   -3.7,    2.4,   11.9,    2.6,   -3.8
                   TG_max,    9.1,    9.0,   11.7,   16.1,   19.6,   22.0,   23.6,   23.5,   19.7,   16.5,   13.0,   10.2,   10.9,   19.9,   25.4,   19.8,   25.5
             TG_beneden_0,    4.1,    2.9,    0.7,      .,      .,      .,      .,      .,      .,      .,    0.6,    2.9,    9.9,    0.7,      .,    0.6,   11.1
           TG_minstens_20,      .,      .,      .,    0.0,    1.1,    2.1,    5.6,    5.8,    1.2,    0.0,      .,      .,      .,    1.1,   13.4,    1.2,   15.7
         TG_tussen_0_en_5,   10.3,   10.8,    6.0,    0.9,      .,      .,      .,      .,      .,    0.5,    4.1,    9.5,   30.6,    7.0,      .,    4.6,   42.1
       TG_tussen_10_en_15,    0.8,    0.6,    3.1,   11.1,   18.6,   12.1,    2.0,    1.1,   10.7,   19.7,    8.7,    1.9,    3.3,   32.9,   15.2,   39.1,   90.5
       TG_tussen_15_en_20,      .,      .,    0.1,    1.9,    6.4,   15.6,   23.5,   24.1,   18.1,    4.5,    0.2,      .,      .,    8.3,   63.2,   22.8,   94.3
        TG_tussen_5_en_10,   15.8,   13.9,   21.1,   16.0,    4.9,    0.2,      .,      .,      .,    6.4,   16.4,   16.7,   46.5,   42.0,    0.2,   22.7,  111.5
             TN_gemiddeld,    2.3,    2.0,    3.8,    6.2,    9.4,   12.2,   14.5,   14.7,   12.5,    9.2,    5.6,    3.1,    2.5,    6.5,   13.8,    9.1,    8.0
                   TN_min,   -5.0,   -4.2,   -1.5,    0.9,    4.3,    8.0,   10.6,   10.6,    7.9,    3.3,   -0.2,   -3.4,   -6.7,   -1.7,    7.8,   -0.5,   -6.7
                   TN_max,    7.5,    7.0,    8.6,   11.1,   14.2,   16.5,   17.9,   18.3,   16.4,   14.2,   11.3,    8.6,    9.2,   14.3,   18.8,   16.4,   18.9
             TN_beneden_0,    8.5,    7.5,    3.4,    0.6,      .,      .,      .,      .,      .,    0.3,    2.1,    7.0,   22.9,    4.0,      .,    2.4,   29.3
           TN_beneden_-10,    0.1,    0.2,      .,      .,      .,      .,      .,      .,      .,      .,      .,    0.0,    0.3,      .,      .,      .,    0.3
            TN_beneden_-5,    1.7,    1.4,    0.2,      .,      .,      .,      .,      .,      .,      .,    0.1,    0.9,    3.9,    0.2,      .,    0.1,    4.2
           TN_minstens_20,      .,      .,      .,      .,      .,      .,    0.2,    0.2,      .,      .,      .,      .,      .,      .,    0.4,      .,    0.4
             TX_gemiddeld,    6.5,    7.1,   10.1,   14.0,   17.1,   19.5,   21.5,   22.2,   19.4,   15.1,   10.4,    7.2,    6.9,   13.7,   21.1,   15.0,   14.2
                   TX_min,    0.2,    1.5,    5.2,    8.2,   11.1,   14.3,   17.1,   17.6,   14.8,   10.3,    4.7,    1.0,   -1.4,    5.2,   14.2,    4.7,   -1.4
                   TX_max,   11.3,   12.3,   17.3,   23.0,   26.4,   29.1,   30.8,   30.5,   26.1,   20.8,   15.6,   11.9,   13.8,   27.0,   33.4,   26.2,   33.5
             TX_beneden_0,    1.5,    0.9,    0.0,      .,      .,      .,      .,      .,      .,      .,    0.2,    1.2,    3.7,    0.0,      .,    0.2,    3.9
           TX_minstens_15,      .,    0.3,    2.5,    9.7,   19.8,   28.1,   30.9,   31.0,   28.8,   16.6,    1.4,    0.0,    0.3,   32.1,   89.9,   46.8,  169.2
           TX_minstens_20,      .,      .,    0.3,    3.4,    7.1,   11.0,   18.9,   22.8,   11.0,    1.7,      .,      .,      .,   10.8,   52.7,   12.7,   76.2
           TX_minstens_25,      .,      .,      .,    0.5,    2.4,    3.0,    4.4,    5.4,    1.6,    0.1,      .,      .,      .,    2.9,   12.8,    1.7,   17.3
           TX_minstens_30,      .,      .,      .,      .,    0.2,    0.8,    1.2,    1.4,    0.1,      .,      .,      .,      .,    0.2,    3.4,    0.1,    3.7
           TX_minstens_35,      .,      .,      .,      .,      .,      .,    0.2,      .,      .,      .,      .,      .,      .,      .,    0.2,      .,    0.2
           T10N_beneden_0,    9.8,    9.2,    6.7,    2.9,    0.5,      .,      .,      .,      .,    1.0,    3.2,    9.1,   28.1,   10.1,      .,    4.1,   42.3
             UG_gemiddeld,   85.9,   83.8,   80.7,   75.5,   76.2,   78.0,   78.5,   78.2,   79.5,   82.3,   85.8,   86.5,   85.4,   77.5,   78.2,   82.5,   80.9
            EEG_gemiddeld,    7.4,    7.3,    8.0,    9.2,   11.5,   14.1,   16.0,   16.5,   14.4,   12.0,    9.5,    7.9,    7.5,    9.6,   15.5,   12.0,   11.2
           EV24_gemiddeld,    0.3,    0.6,    1.3,    2.3,    3.1,    3.5,    3.4,    2.9,    1.9,    1.0,    0.4,    0.2,    0.4,    2.2,    3.3,    1.1,    1.7
                 EV24_som,    9.5,   17.3,   38.9,   69.2,   95.2,  104.0,  105.8,   89.9,   56.7,   29.8,   12.1,    7.1,   33.9,  203.3,  299.7,   98.6,  635.5
             PG_gemiddeld, 1016.2, 1016.1, 1015.8, 1014.6, 1016.0, 1016.3, 1015.4, 1015.2, 1015.8, 1014.4, 1013.3, 1015.2, 1015.8, 1015.5, 1015.6, 1014.5, 1015.4
                DR24_duur,   68.4,   64.3,   50.7,   33.6,   40.7,   35.9,   40.0,   41.0,   46.6,   61.3,   76.3,   77.0,  209.7,  125.0,  116.9,  184.2,  635.8
            DR24_duur_pct,    9.2,    9.5,    6.8,    4.7,    5.5,    5.0,    5.4,    5.5,    6.5,    8.2,   10.6,   10.4,    9.7,    5.7,    5.3,    8.4,    7.3
             DR24_boven_0,   18.3,   16.5,   14.4,   12.0,   13.0,   12.8,   14.0,   14.0,   14.9,   17.4,   19.8,   19.7,   54.4,   39.4,   40.8,   52.1,  186.8
                 RH24_som,   69.1,   65.2,   54.0,   37.5,   52.8,   62.0,   76.2,  100.7,   87.4,   88.6,   94.4,   83.9,  218.2,  144.3,  238.9,  270.4,  871.8
                  RHX_max,    4.3,    4.1,    3.7,    3.8,    6.6,   10.0,   11.4,   13.1,    9.0,    6.1,    5.0,    4.6,    6.2,    7.6,   17.9,   10.8,   18.9
            RH24_gelijk_0,   10.4,   10.5,   15.0,   15.8,   16.0,   15.3,   14.8,   15.1,   13.2,   12.3,    8.7,    9.5,   30.5,   46.8,   45.2,   34.2,  156.6
        RH24_minstens_0.1,   18.3,   16.5,   14.4,   12.0,   13.0,   12.8,   14.0,   14.0,   14.9,   17.4,   19.8,   19.7,   54.4,   39.4,   40.8,   52.1,  186.8
        RH24_minstens_0.3,   16.3,   14.2,   12.2,   10.4,   11.5,   11.2,   12.4,   13.3,   13.6,   15.7,   17.8,   18.0,   48.6,   34.1,   36.9,   47.1,  166.6
         RH24_minstens_10,    1.8,    1.6,    1.4,    0.8,    1.5,    1.9,    2.5,    3.3,    2.5,    3.1,    2.4,    2.3,    5.7,    3.7,    7.7,    8.0,   25.0
         RH24_minstens_15,    0.8,    0.5,    0.4,    0.2,    0.6,    0.9,    1.2,    2.1,    1.5,    1.0,    0.8,    1.0,    2.4,    1.2,    4.2,    3.4,   11.2
          RH24_minstens_1,   12.1,   11.1,    9.3,    8.0,    8.5,    9.1,   10.2,   11.3,   11.0,   12.3,   14.6,   14.7,   37.9,   25.8,   30.6,   38.0,  132.2
         RH24_minstens_20,    0.3,    0.2,    0.2,    0.0,    0.2,    0.5,    0.7,    1.2,    0.7,    0.4,    0.5,    0.3,    0.7,    0.4,    2.4,    1.7,    5.3
         RH24_minstens_25,    0.0,    0.1,    0.0,    0.0,    0.2,    0.2,    0.2,    0.6,    0.4,    0.2,    0.3,    0.1,    0.2,    0.2,    1.0,    1.0,    2.4
       RH24_niet_gelijk_0,   20.6,   17.7,   16.0,   14.2,   15.0,   14.7,   16.2,   15.9,   16.8,   18.7,   21.3,   21.5,   59.8,   45.2,   46.8,   56.8,  208.6
          waterbalans_som,   59.6,   47.8,   15.1,  -31.7,  -42.3,  -41.9,  -29.6,   10.8,   30.7,   58.8,   82.3,   76.8,  184.2,  -58.9,  -60.7,  171.8,  236.4
            SQ24_gelijk_0,    8.2,    5.1,    3.2,    1.0,    1.2,    0.6,    1.0,    0.8,    1.5,    3.0,    6.3,    9.6,   22.9,    5.4,    2.4,   10.8,   41.4
       SQ24_niet_gelijk_0,   22.8,   23.1,   27.8,   29.0,   29.8,   29.4,   30.0,   30.2,   28.5,   28.0,   23.7,   21.4,   67.3,   86.6,   89.6,   80.2,  323.8
           SQ24_gemiddeld,    2.4,    3.6,    5.0,    7.2,    7.8,    7.8,    7.5,    7.0,    5.6,    3.9,    2.3,    1.8,    2.6,    6.7,    7.4,    3.9,    5.2
              pctzon_duur,  258.7,  280.5,  367.4,  416.3,  485.4,  499.0,  502.1,  453.9,  380.9,  331.3,  265.9,  243.4,  782.6, 1269.1, 1455.0,  978.1, 4484.8
          pctzon_duur_pct,   34.8,   41.4,   49.4,   57.8,   65.2,   69.3,   67.5,   61.0,   52.9,   44.5,   36.9,   32.7,   36.1,   57.5,   65.9,   44.8,   51.2
         pctzon_gemiddeld,   28.8,   35.8,   42.1,   52.2,   49.8,   46.6,   46.2,   47.6,   44.1,   36.6,   26.4,   23.4,   29.3,   48.0,   46.8,   35.7,   40.0
      pctzon_hoogstens_20,   16.0,   12.0,   10.2,    5.6,    6.6,    6.7,    7.0,    6.0,    8.0,   11.4,   15.3,   18.2,   46.3,   22.4,   19.7,   34.7,  123.0
       pctzon_minstens_80,    2.8,    4.3,    5.3,    7.0,    6.6,    4.8,    4.4,    4.0,    4.5,    3.1,    1.6,    1.9,    9.0,   18.8,   13.2,    9.2,   50.2
   pctzon_tussen_20_en_50,    6.8,    6.5,    7.6,    7.5,    8.1,    9.9,    9.7,   10.0,    9.1,    8.8,    8.4,    7.0,   20.3,   23.2,   29.6,   26.3,   99.4
   pctzon_tussen_50_en_80,    5.3,    5.5,    8.0,    9.9,    9.7,    8.6,    9.9,   11.0,    8.5,    7.7,    4.7,    3.9,   14.7,   27.6,   29.5,   20.8,   92.6
                 SQ24_som,   74.6,  100.8,  155.4,  217.0,  241.7,  232.6,  231.9,  216.4,  167.9,  121.0,   70.4,   56.8,  232.2,  614.1,  680.9,  359.3, 1886.5
                  Q24_som,    7.8,   14.0,   29.1,   47.2,   59.7,   61.6,   60.1,   50.6,   33.6,   19.2,    8.7,    5.7,   27.5,  136.0,  172.3,   61.5,  397.3
             FG_gemiddeld,    8.4,    8.0,    7.5,    6.8,    6.9,    6.7,    6.5,    6.5,    6.9,    7.6,    7.9,    8.2,    8.2,    7.1,    6.6,    7.5,    7.3
                   FG_max,   14.5,   14.5,   13.5,   12.3,   12.3,   12.2,   12.2,   12.0,   13.2,   14.1,   13.9,   14.4,   16.2,   14.1,   13.6,   15.7,   16.9
            FHX_gemiddeld,   11.4,   11.0,   10.5,    9.7,    9.8,    9.6,    9.3,    9.4,    9.7,   10.5,   11.0,   11.3,   11.2,   10.0,    9.4,   10.4,   10.3
                  FHX_max,   18.8,   18.4,   17.8,   16.2,   16.0,   15.3,   15.7,   15.9,   17.3,   18.2,   18.1,   18.6,   21.1,   18.6,   17.8,   20.6,   22.3
        FHX_minstens_Bft4,   29.2,   26.3,   29.1,   27.5,   29.1,   28.3,   28.5,   28.6,   27.1,   29.1,   28.3,   29.1,   84.6,   85.8,   85.5,   84.5,  340.4
        FHX_minstens_Bft5,   25.1,   22.4,   23.6,   21.7,   23.3,   22.2,   21.4,   21.5,   21.2,   24.3,   24.1,   25.1,   72.5,   68.6,   65.1,   69.5,  275.7
        FHX_minstens_Bft6,   17.2,   14.2,   13.5,   11.0,   11.5,   10.0,    9.9,    9.7,   10.4,   13.3,   14.9,   16.8,   48.3,   36.0,   29.6,   38.7,  152.5
        FHX_minstens_Bft7,    8.6,    6.8,    5.9,    3.1,    2.9,    2.3,    2.0,    2.7,    3.9,    5.3,    7.1,    8.4,   23.8,   11.9,    7.0,   16.3,   59.0
            FXX_gemiddeld,   15.4,   15.4,   14.2,   13.0,   13.2,   13.0,   12.8,   12.9,   13.3,   14.6,   15.2,   15.7,   15.5,   13.5,   12.9,   14.4,   14.1
                  FXX_max,   26.5,   25.9,   25.5,   22.8,   22.8,   22.3,   22.5,   23.4,   24.4,   26.1,   25.8,   26.3,   30.2,   27.2,   25.7,   29.8,   32.7
          FXX_minstens_21,    5.5,    5.3,    3.8,    1.2,    1.6,    1.3,    1.2,    1.5,    2.4,    3.6,    4.3,    5.8,   16.5,    6.5,    4.0,   10.3,   37.3
          FXX_minstens_28,    0.6,    0.4,    0.4,    0.1,    0.1,    0.1,    0.1,    0.2,    0.3,    0.4,    0.4,    0.5,    1.6,    0.5,    0.4,    1.1,    3.5
